,open,high,low,close,volume,date_time,title
754,4181.1,4204.62,4104.1,4157.02,4977042,2019-08-22,Netflix Option Alert: Fri $270 Puts Sweep (3) near the Bid: 1200 @ $0.59 vs 1663 OI; Earnings 10/16 After Close Ref=$273.38
755,4130.0,4186.14,4064.48,4080.16,6331189,2019-08-23,The Latest Battle In The Streaming Wars: Advertising
756,4133.36,4157.3,4095.0,4129.72,4696982,2019-08-26,"Martin Scorsese: Marvel Movies Are Like Theme Parks, Not 'Cinema'"
757,4123.56,4154.78,4020.7552,4074.42,6314559,2019-08-27,"Barron's Picks And Pans: Netflix, Raytheon, Spotify, Taiwan Semi And More"
758,4052.58,4099.48,4028.5,4084.78,3889363,2019-08-28,"Evercore ISI Group Maintains In-Line on Netflix, Lowers Price Target to $300"
759,4130.0,4199.02,4129.86,4154.92,4392532,2019-08-29,Investor Movement Index Summary: September 2019
760,4182.92,4185.16,4071.9,4112.5,4447990,2019-08-30,Best And Worst Short Ideas Of The Week
761,4071.48,4114.6,4032.84,4050.06,3684177,2019-09-03,Investors Sell FANG To Buy IPOs In September's IMX
762,4077.5,4093.32,4011.14,4081.28,4653665,2019-09-04,Netflix Signs Deal With Mediaset To Produce Italian Films
763,3994.48,4115.58,3958.99,4105.5,8972356,2019-09-05,Survey Shows Teens Prefer YouTube Over Netflix
764,4106.9,4106.9,4018.42,4062.38,5166556,2019-09-06,Eyeball Wars: Streaming Services View For Consumer Attention
765,4127.34,4221.7,4068.4,4120.76,8232744,2019-09-09,"As Trade Talks Approach, ""Barometer"" Stocks Like Apple And Boeing Could Be In Focus"
766,4076.24,4160.38,3957.2806,4031.86,12320248,2019-09-10,"Streaming Wars, Social Media And 5G: Comms Sector Earnings Preview"
767,3999.8,4097.1,3984.54,4035.78,7405949,2019-09-11,"Monness Crespi Hardt Maintains Buy on Netflix, Lowers Price Target to $340"
768,4033.4,4098.22,4012.4,4044.04,5010927,2019-09-12,"Rosenblatt Maintains Neutral on Netflix, Lowers Price Target to $265"
769,4068.54,4152.68,4060.56,4118.1,6583124,2019-09-13,What To Expect From Q3 Internet Earnings
770,4119.22,4164.02,4056.92,4120.06,5307386,2019-09-16,"Netflix Shares Down 1%; Hearing Several Firms Cut Price Target: Goldman From $420 To $360, UBS From $420 To $370"
771,4123.0,4188.1,4085.06,4180.4,4817119,2019-09-17,"Goldman Sachs Maintains Buy on Netflix, Lowers Price Target to $360; Keeps On Conviction Buy List"
772,4129.86,4144.7,4024.3,4081.84,7841539,2019-09-18,"UBS Maintains Buy on Netflix, Lowers Price Target to $370"
773,4081.84,4113.34,3967.6,4012.4,8545761,2019-09-19,Roku Gets Upgraded As It Accelerates Its Growth
774,3923.64,3955.0,3724.0,3790.5,23954192,2019-09-20,Netflix shares are trading higher after multiple firms maintained bullish ratings on the company's stock.
775,3756.83,3827.46,3666.46,3722.88,13610294,2019-09-23,Big Tech Earnings Season: Here's How Large Options Traders Are Positioning
776,3675.0,3710.0,3531.92,3564.26,16392808,2019-09-24,Mike Khouw's Netflix Options Trade
777,3579.94,3732.4,3551.8,3706.5,11846748,2019-09-25,Can Netflix Deliver A Hit After Q2 Subscriber Disappointment?
778,3729.88,3752.7,3642.8,3686.34,7696858,2019-09-26,"Morgan Stanley Maintains Overweight on Netflix, Lowers Price Target to $400"
779,3726.45,3744.16,3645.46,3683.12,7367491,2019-09-27,"Raymond James Maintains Strong Buy on Netflix, Lowers Price Target to $415"
780,3696.0,3764.32,3678.92,3746.68,6823100,2019-09-30,10 Biggest Price Target Changes For Monday
781,3742.9,3810.8,3696.42,3774.12,8786284,2019-10-01,"Banks In Focus This Week As JPMorgan , Goldman Sachs, Others Report Tuesday"
782,3690.54,3770.9,3670.66,3752.42,7773299,2019-10-02,"Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition"
783,3748.92,3763.802,3598.14,3754.1,9068810,2019-10-03,"UPDATE: Raymond James Maintains Strong Buy On Netflix, Lowers Target To $415 As Firm Notes 'We proactively lowered our 3Q-4Q19E subs to reflect some pull forward from Stranger Things and near-term noise from competitor launches'"
784,3754.8,3856.7844,3730.58,3819.06,9992774,2019-10-04,"UPDATE: Raymond James On Netflix Also Notes 'Given subdued sentiment, we believe shares recover in November as investors get more comfortable with competition'"
785,3807.86,3873.52,3797.92,3842.44,6796811,2019-10-07,"Benzinga Pro's Top 9 Most-Searched Tickers For Morning of Monday, October 14, 2019"
786,3822.42,3857.42,3788.9978,3790.08,6302269,2019-10-08,"A Look At Benzinga Pro's Most-Searched Tickers For October 14, 2019"
787,3780.28,3794.0,3703.98,3745.42,6843488,2019-10-09,"Bank Earnings Quartet Mostly In Tune, Led By Strength At JPMorgan, Citigroup"
788,3723.58,3927.42,3710.4718,3926.72,10961191,2019-10-10,Survey: Teens Spend More Time On YouTube Than Netflix
789,3987.2,4030.18,3862.5258,3961.02,8817301,2019-10-11,Can Netflix Keep Its Running Lead As Competitors Ready For Streaming Wars?
790,3975.02,4017.02,3948.0,3997.42,5543120,2019-10-14,"Earnings Scheduled For October 16, 2019"
791,3973.48,4002.18,3911.6,3979.5,7728161,2019-10-15,"11 Stocks To Watch For October 16, 2019"
792,3963.68,4034.38,3930.4034,4007.92,18413335,2019-10-16,An Important Leveraged ETF To Watch During Earnings Season
793,4262.86,4322.5,4036.2014,4106.9,38462343,2019-10-17,"Bank Of America Results Keep Financial Sector Flowing, With Netflix In Focus Later"
794,4051.04,4072.6,3827.04,3854.2,23212468,2019-10-18,"SunTrust Maintains Buy, $402 Target On Netflix As Firm Thinks 'investor expectation is for a 3Q Int'l sub adds miss (vs consensus 6.0m) with Domestic in-line (vs 0.8m)'"
795,3820.46,3919.1586,3766.0,3892.7,12599173,2019-10-21,"SunTrust On Netflix Also Notes 'Our data work suggests mid-to-high 5m is very reasonable for Int'l, 0.8m very reasonable for Domestic'; Net-Net Firm Expects 'neutral numbers revision, confident tone from company, against cautious sentiment'"
796,3796.226,3855.74,3721.2,3733.66,11865593,2019-10-22,"Netflix Q3 EPS $1.47 Beats $1.04 Estimate, Sales $5.245B Miss $5.25B Estimate"
797,3752.84,3834.88,3732.82,3797.78,7154430,2019-10-23,Netflix Reports Q3 Paid Net Adds 6.8M vs Co.'s 7M Forecast And 6.1M Last Year
798,3805.34,3836.28,3763.2,3801.0,4911033,2019-10-24,Netflix Q3 Adj. EBITDA $1.107B vs $584.145M In Same Qtr. Last Year
799,3789.52,3888.78,3782.52,3875.48,4747829,2019-10-25,"Netflix Sees Q4 US Streaming Sales ~$2.455B, Int'l. Streaming $2.918B"
800,3892.7,4000.5,3882.9,3946.04,6172256,2019-10-28,"Netflix Sees Q4 US Paid Net Adds 600K, Paid Memberships 61.22M; Sees International Paid Net Adds 7M, Paid Memberships 104.71M"
801,3946.18,3981.74,3885.63,3936.94,4356181,2019-10-29,Netflix shares are trading higher after the company reported better-than-expected Q3 EPS results. The company also reported global streaming paid memberships up 19.2%.
802,3980.76,4108.86,3962.0,4080.3,9345562,2019-10-30,"Netflix Sees Q4 EPS $0.51, Sales $5.442B vs $5.52B Estiamte, Global Streaming Paid Memberships 165.93M, Up 19.2%, Global Stream Paid Net Adds 7.6M"
803,4074.0,4080.3,3986.92,4023.74,5090021,2019-10-31,"Netflix Says There May Be Some Modest Headwind To Near-Term Growth Due To Launch Of Disney+, Apple TV+, HBO Max, Peacock Services"
804,4041.8,4047.68,3962.28,4015.34,5594293,2019-11-01,Netflix Says Starting Q4'19 In Jan. 2020 Will Start Reporting Sales Results By Region
805,4032.0,4135.46,4020.24,4100.04,5566213,2019-11-04,"Netflix Trades Higher After Q3 Earnings Beat, Subscriber Growth"
806,4059.86,4076.66,4008.34,4032.42,4062370,2019-11-05,5 Stocks Moving In Wednesday's After-Hours Session
807,4034.66,4067.84,4001.76,4040.26,3438257,2019-11-06,"10 Stocks To Watch For October 17, 2019"
808,4069.8,4174.66,4035.7506,4053.98,5928471,2019-11-07,Netflix shares are trading higher after the company reported better-than-expected Q3 EPS results. The company also reported global streaming paid memberships up 19.2%.
809,4042.22,4115.86,4025.07,4081.98,4509588,2019-11-08,Macquarie Downgrades Netflix to Neutral
810,4048.24,4149.04,4039.0,4118.52,3945885,2019-11-11,"Nomura Maintains Neutral on Netflix, Raises Price Target to $330"
811,4134.48,4134.83,4041.8,4088.14,5774833,2019-11-12,26 Stocks Moving in Thursday's Pre-Market Session
812,4074.42,4107.74,3935.96,3963.54,9233066,2019-11-13,Tweet From CNBC's Carl Quintanilla Shows List Of Firms That Have Cut Netflix PRice Target
813,3965.5,4068.82,3965.08,4054.68,6539771,2019-11-14,"Guggenheim Maintains Buy on Netflix, Lowers Price Target to $400"
814,4068.26,4141.4604,4025.952,4130.42,6337779,2019-11-15,"Wells Fargo Maintains Market Perform on Netflix, Raises Price Target to $308"
815,4144.0,4269.86,4105.92,4235.98,8621566,2019-11-18,"Bernstein Maintains Outperform on Netflix, Lowers Price Target to $422"
816,4256.14,4279.3786,4179.2814,4236.4,5919710,2019-11-19,10 Biggest Price Target Changes For Thursday
817,4214.14,4315.5,4214.0,4272.24,5115546,2019-11-20,"Piper Jaffray Maintains Overweight on Netflix, Lowers Price Target to $400"
818,4284.0,4377.66,4259.6708,4363.66,7488373,2019-11-21,"Cowen & Co. Maintains Outperform on Netflix, Lowers Price Target to $415"
819,4327.4,4359.6,4261.74,4346.72,5970056,2019-11-22,"Morgan Stanley Maintains Overweight, $400 Target On Netflix As Firm Notes 'Against a wall of worry, results were better than feared and broadly in-line'; 'It is possible net adds have peaked, but earnings power has a long way to run'"
820,4323.62,4420.22,4273.5,4417.7,7878943,2019-11-25,"Bank of America Maintains Buy on Netflix, Lowers Price Target to $426"
821,4410.0,4431.0,4363.66,4374.86,5328348,2019-11-26,"UPDATE: Bank Of America Reiterates Buy On Netflix, Lowers Target To $426 As Firm Notes 'We see Netflix's results providing relief to investors, as international subs beat and 4Q sub guidance looks conservative'"
822,4395.02,4435.48,4378.5,4423.02,4100975,2019-11-27,"UPDATE: Bank Of America On Netflix Also Continues 'to see upside to '20/'21 margin and EPS, with operating income surprising consensus by a double digit percentage each quarter so far in '19'; Yet, Firm Remains Wary Of Competition, US Sub Growth"
823,4420.92,4432.68,4386.76,4405.24,2411749,2019-11-29,"KeyBanc Maintains Sector Weight On Netflix As Firm Notes 'While Netflix reported 3Q sub growth that was better than some feared, global paid net adds appear likely to decline in 2019 and margins appear likely to expand in line with our expectations'"
824,4401.46,4401.46,4252.5,4339.86,6223135,2019-12-02,KeyBanc On Netflix Also Notes 'This suggests a level of medium-term saturation and price elasticity that limit our perception of upside to profit growth expectations over the next year'
825,4231.08,4303.04,4226.32,4286.24,5272447,2019-12-03,"Baird Maintains Neutral on Netflix, Lowers Price Target to $300"
826,4318.02,4318.02,4245.8178,4260.48,3513551,2019-12-04,"Credit Suisse Maintains Outperform, $440 Target On Netflix As Firm Notes Global Net Adds Were 'well ahead of general buyside expectations for very disappointing international results (int'l ended up 55k ahead at 6.255m, up a strong 1.2m Y/Y)'"
827,4273.78,4290.72,4183.34,4240.04,4618867,2019-12-05,Credit Suisse On Netflix Also Notes '4Q19 feels more conservative than normal with mgmt. highlighting 3 unusual factors holding back net adds forecasts:'
828,4265.8,4309.893,4236.4,4302.9,4459684,2019-12-06,"Wedbush Maintains Underperform, $188 Target On Netflix Notes 'Denial Is a River in Egypt' As Firm Notes Co. 'faces a steep uphill climb to replace the content it is slated to lose over the next two years'"
829,4302.9,4360.86,4234.16,4235.0,5766006,2019-12-09,"Wedbush On Netflix Also Expects Co's 'content spending to trigger substantial cash burn for many years; in spite of four Netflix price increases in the last five years, cash burn continues to grow'"
830,4145.68,4185.16,4088.28,4103.68,10481239,2019-12-10,"Wedbush On Netflix Also Estimates 'that by the end of 2021 Netflix will have virtually no content from Disney, Fox, Warner Bros. or NBCUniversal, and we think its efforts to replace that content with originals will only partially succeed'"
831,4122.86,4192.02,4118.8,4185.02,5607155,2019-12-11,"Benzinga's Top Upgrades, Downgrades For October 17, 2019"
832,4139.38,4188.31,4130.84,4178.16,4771404,2019-12-12,Mark Cuban Still Long Netflix After Q3 Earnings
833,4179.0,4225.2,4161.5,4179.0,3883069,2019-12-13,Huber Research Downgrades Netflix to Underweight
834,4211.9,4279.94,4180.82,4258.94,4660166,2019-12-16,"RBC Capital Maintains Outperform on Netflix, Lowers Price Target to $420"
835,4303.04,4435.2,4292.4,4416.72,10437127,2019-12-17,Brexit Deal Adds To Optimism On The Geopolitical Front
836,4427.64,4555.04,4418.4,4491.2,11210737,2019-12-18,"UPDATE: Macquarie Downgrades Netflix To Neutral As Firm Notes 'it's hard to deny the US is maturing, with sub add growth halving this year and the revenue effect of the price increases wearing off in Q1'20'"
837,4543.0,4659.62,4538.52,4651.08,9833355,2019-12-19,"UPDATE: Macquarie On Netflix Also Thinks 'competition coming from Disney+ and others especially in the US will have only modest effect on churn, but we think it will be hard for Netflix to grow much more in the US, and we suspect pricing power is limited'"
838,4690.0,4732.0,4628.4,4716.6,9923260,2019-12-20,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Thursday, October 17, 2019"
839,4728.64,4731.3,4634.2814,4663.4,5767937,2019-12-23,How Earnings Season Is Playing Out In The WeTrader Paper Trading Competition
840,4676.14,4699.8,4642.4,4664.8,2019322,2019-12-24,Macquarie Downgrades Netflix As Competition Looms
841,4684.4,4710.4722,4648.14,4656.82,3595854,2019-12-26,"Canaccord Maintains Buy, $415 Target On Netflix As Firm Continues To Think Co's '$15 billion cash content budget and the breadth of its existing content library should allow it to maintain its market leadership'"
842,4661.44,4673.48,4564.14,4607.26,5037156,2019-12-27,"DoorDash's New Delivery Kitchen Capitalizes On The ""Netflix Economy"""
843,4607.12,4608.59,4520.04,4526.34,4315267,2019-12-30,"PreMarket Prep Recap: Netflix's Early Gains, And What Is Going On With Cronos?"
844,4508.0,4548.824,4495.26,4529.98,3714837,2019-12-31,International Subscriber Growth Keeps Analysts Mostly Still Tuned In To Netflix
845,4565.4,4619.72,4546.92,4617.34,4348493,2020-01-02,"Netflix, Amazon Face Censorship Threat in India"
846,4574.92,4618.0386,4557.42,4562.6,3795466,2020-01-03,Netflix Misses On Domestic Subscribers But Beats Earnings Estimates
847,4523.68,4709.04,4496.8,4701.62,5668577,2020-01-06,"Coca-Cola, Schlumberger Earnings Help Boost Investor Morale Despite China Data"
848,4710.58,4713.8,4624.2,4630.5,4742458,2020-01-07,Netflix shares are trading lower following a report India is considering potential censorship on streaming platforms.
849,4640.86,4797.8,4634.7,4749.64,7109117,2020-01-08,WeTrader Competition: Round Two Wrap-up
850,4788.0,4807.8744,4684.5414,4699.24,4717430,2020-01-09,"Benzinga's Bulls And Bears Of The Week: Beyond Meat, Netflix, Johnson & Johnson And More"
851,4719.82,4739.0,4581.78,4606.7,4720540,2020-01-10,"Barron's Picks And Pans: Boeing, Comcast, Conoco, Emerson And More"
852,4645.2,4771.9,4641.14,4744.88,6216564,2020-01-13,Netflix Reports $2B Senior Notes Offering
853,4821.6,4835.32,4697.28,4741.66,7201544,2020-01-14,Cramer: Is FAAMG The New FAANG?
854,4741.52,4804.38,4712.4,4746.98,5158035,2020-01-15,Netflix Shares Dip ~1.5% Over Last Min.
855,4809.0,4809.77,4701.9,4740.68,5015997,2020-01-16,Verizon To Begin Offering 12 Months Of Disney+ To All New & Existing 4G LTE & 5G Unlimited Wireless Customers; Co Will Also Offer 12 Months Of Disney+ To Its New Fios Home Internet & 5G Home Internet Customers
856,4774.0,4781.98,4723.32,4755.38,6066547,2020-01-17,Netflix shares are trading lower following news Verizon will begin offering 12 months of Disney+ to all unlimited wireless customers and to its new Fios and 5G home internet customers.
857,4760.0,4774.0,4656.26,4733.54,12705288,2020-01-21,"Verizon Inks Deal For Disney+, Netflix Investors Show Concern"
858,4655.7,4708.2,4530.4,4564.0,21729959,2020-01-22,14 Stocks With The Highest Long-Term Projected Earnings Growth Rates
859,4564.56,4898.32,4550.14,4894.4,18200293,2020-01-23,"Verizon Director Of Communications Adria Tomaszewski Tells Benzinga Co. Won't Be Commenting On Financial Aspects Of Deal For Disney+, Calls Joint Approach A 'Value-Add' For Verizon Customers"
860,4878.44,5037.9,4842.32,4944.24,17939681,2020-01-24,Netflix Prices €1.1B Aggregate Principal Amount Of 3.625% Senior Notes Due 2030
861,4843.3,4926.6,4774.28,4800.32,7709482,2020-01-27,"Analyst: Verizon Partnership Is Great News For Disney, Bad News For Netflix"
862,4842.32,4933.6,4798.92,4879.28,6821581,2020-01-28,16 Stocks With The Highest Long-Term Sales Growth Rate
863,4886.0,4891.6,4739.7,4804.24,7649183,2020-01-29,ScreenRant Says Disney+ Could Lose Movies To Netflix As Licensing Deals Expire
864,4775.4,4874.8,4749.5,4868.36,5328136,2020-01-30,Will Netflix Inc Remain A FAA(N)G Stock?
865,4863.46,4863.46,4773.72,4831.26,5230001,2020-01-31,"Imperial Capital Maintains Outperform on Netflix, Lowers Price Target to $446"
866,4861.36,5034.82,4847.92,5012.0,6674885,2020-02-03,10 Biggest Price Target Changes For Monday
867,5054.0,5173.98,4985.3496,5166.14,7161451,2020-02-04,Netflix shares are trading higher despite no company-specific news. Strength may be a continued rebound after shares fell last week following news of a Verizon/Disney+ partnership.
868,5251.75,5253.5,5072.2,5175.38,6437026,2020-02-05,When He's 64: What's Bill Gates Up To These Days?
869,5174.4,5201.6986,5075.07,5137.3,3920428,2020-02-06,Large AT&T Option Trades Mostly Bearish Following Earnings Beat
870,5110.56,5205.2,5089.98,5134.78,4385227,2020-02-07,Pick Up The Phone: Apple To Report Amid Enthusiasm Over Recent Launch
871,5110.0,5247.2,5075.28,5194.98,5294138,2020-02-10,Netflix Option Alert: Jan 17 $300 Calls Sweep (4) near the Ask: 1021 @ $11.95 vs 7358 OI; Ref=$283.46
872,5232.5,5293.54,5176.08,5231.66,4772870,2020-02-11,WarnerMedia On Tuesday Announced 'HBO Max' Service To Launch For $14.99/Month In May 2020
873,5280.52,5328.68,5262.32,5320.14,4624772,2020-02-12,"What We Know About HBO Max: Price, 'South Park,' Studio Ghibli And More"
874,5277.44,5395.18,5271.14,5339.6,4485383,2020-02-13,"Lights, Camera, And Production Space–How Hollywood Real Estate Is Developing (And What it Means for Investors)"
875,5340.58,5392.1,5312.0788,5325.6,3736266,2020-02-14,"Netflix shares are trading higher on seemingly no company-specific news. NOTE: HBO announced pricing for HBO Max at $14.99 per month, which is more expensive than Netflix at $12.99 per month."
876,5310.2,5453.56,5308.66,5428.92,5180400,2020-02-18,Idomoo Raises $18M In Funding To Help Businesses Launch Personalized Video Campaigns
877,5433.68,5501.3,5388.6,5406.66,4896368,2020-02-19,"Hearing David Einhorn, In Greenlight Q3 Investor Letter, Was Cautious On Netflix"
878,5411.84,5455.8,5273.52,5404.0,4079425,2020-02-20,"With China Trade Back In Focus, Strong Earnings From Apple, Facebook Blunt The Blow"
879,5394.62,5422.48,5290.6112,5320.98,3935618,2020-02-21,Netflix shares are trading higher. The stock has been volatile recently as investors assess new competitive risks posed by Disney and Apple.
880,5106.64,5219.48,5054.0,5161.8,6936418,2020-02-24,Investor Movement Index Summary: October 2019
881,5208.0,5259.1,5008.08,5041.26,6481243,2020-02-25,"Uber Shares Hit The Curb After Earnings, But Trade Optimism Continues To Lift Market"
882,5128.34,5348.0,5110.0,5309.36,8961126,2020-02-26,"Analyst: Snap, Twitter Off To Strong Starts In Q4"
883,5200.44,5481.8736,5188.3468,5203.94,10967699,2020-02-27,October's IMX Reveals Traders Making The Most Of The Rally While It Lasts
884,5098.94,5274.78,4995.2,5166.42,11178572,2020-02-28,"Option Traders Make Big Bets On Disney Ahead Of Earnings, Streaming Launch"
885,5223.54,5339.04,5103.028,5334.7,6997891,2020-03-02,"'After years of  making ""Elite"" short calls on $NFLX Citron is going ""Dark"".  New data shows Intl traction might be ""The Mechanism"" to take the stock back to $350.  Long $NFLX into next Q...' -Citron Tweet"
886,5334.42,5509.28,5143.6,5162.78,8364623,2020-03-03,This Day In Market History: HBO Introduces Premium TV
887,5288.78,5376.14,5187.14,5373.06,5487340,2020-03-04,"Flat Start Seems Likely Even After Strong Disney Results, But Gap Shares Get Slammed"
888,5334.0,5479.6,5160.9614,5218.92,8746985,2020-03-05,"'The Irishman' Has Star-Studded Cast, But Netflix Is Forgoing Wide Cinematic Release"
889,5147.8,5198.34,4995.9,5165.58,8147165,2020-03-06,"Barron's Picks And Pans: Honeywell, Oshkosh, Uber, Walgreens And More"
890,4814.04,5004.58,4784.0926,4850.86,7405458,2020-03-09,Survey: Black Friday Week Shoppers Eyeing Tech Devices This Year
891,4989.95,5103.56,4869.9,5097.82,7604444,2020-03-10,Everything To Know About Disney+
892,5024.88,5081.72,4827.06,4898.88,6058782,2020-03-11,"Disney+ Goes Live, Creates Promise For The Distributor But Risk For The Producer"
893,4571.0,4700.08,4302.48,4413.5,12071591,2020-03-12,Roku's Earnings Exhibited Its Leadership Position
894,4627.14,4709.88,4303.46,4708.13,9458197,2020-03-13,Disney's Streaming Platform Goes Live: What The Pros Are Saying
895,4292.82,4680.9,4126.5,4183.76,10559940,2020-03-16,REX Shares Rolls Out A New ETN For FAANG Fans
896,4286.52,4520.6,4063.5,4476.5,10013913,2020-03-17,Netflix And Nickelodeon Form Multi-Year Output Deal To Produce Original Animated Feature Films And Television Series
897,4233.53,4642.1116,4200.0,4416.58,12560908,2020-03-18,Nickelodeon Original Content Is Coming To Netflix
898,4540.62,4879.14,4435.48,4648.42,10615957,2020-03-19,Disney's Stock Surges After Signing Up More Than 10M Customers In First Day Of New Streaming Service
899,4792.34,4906.86,4648.0,4659.62,10853846,2020-03-20,"Netflix shares are trading lower following the launch of Disney's Disney+ platform, which surpassed 10 million subscribers on its first day, adding to competitive concerns for Netflix."
900,4870.46,5125.54,4772.3732,5043.78,13449378,2020-03-23,Fading The Disney+ Bounce? Option Traders Betting Against Stock Following Rally
901,5179.86,5221.02,4942.4214,5002.48,11638683,2020-03-24,Netflix Chief Content Officer Says Disney+ Launch Changes 'Nothing' For Netflix
902,5054.28,5068.0,4748.38,4793.46,8767171,2020-03-25,Netflix shares are trading higher as a potential rebound from yesterday after the stock fell roughly 3% following the launch of Disney's Disney+ Platform which surpassed 10 million subscribers on the first day.
903,4816.0,5093.76,4784.22,5081.86,7235016,2020-03-26,Third Point 13F Shows Liquidated 500K Share Stake In Netflix
904,5027.26,5159.84,4942.0,4999.68,7948775,2020-03-27,Lone Pine Capital 13F Shows ~2.36M Share Stake In Netflix
905,5082.0,5289.2,5056.38,5193.44,8621964,2020-03-30,"Mark Cuban Talks Artificial Intelligence, Disney Vs. Netflix"
906,5151.02,5362.14,5130.16,5257.0,9366464,2020-03-31,"Taylor Swift Speaks Up About Not Being Allowed To Perform Old Songs: 'Basically, Be A Good Little Girl And Shut Up'"
907,5264.7,5323.262,5054.28,5097.12,6672454,2020-04-01,UPDATE: Wedbush On Apple Notes 'we believe Apple and Disney+ could displace roughly 10%+ of Netflix's installed base and it could be disrupted/higher churn by these two stalwarts entering the streaming landscape'
908,5097.12,5193.86,5040.84,5181.12,4592477,2020-04-02,"Q3 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios"
909,5143.0456,5192.6,5005.14,5064.64,4860768,2020-04-03,"Hulu Hikes Price Of Live TV Service By 22%, Effective Dec. 18; Hulu Live Tv Will Now Cost $55/Month"
910,5113.08,5324.06,5063.94,5319.44,8183921,2020-04-06,TCL Electronics Renews Global Partnership with Netflix
911,5320.0,5338.62,5170.76,5211.92,7046438,2020-04-07,A Peek Into The Markets: US Stock Futures Up Ahead Of Housing Market Index
912,5236.14,5297.46,5156.34,5195.68,6908879,2020-04-08,Netflix shares are trading higher after the company renewed its global partnership with TCL Electronics.
913,5194.84,5209.4,5082.42,5190.08,7711296,2020-04-09,How Trader Sentiment On Streaming Stocks Has Changed Since Disney+ Launch
914,5198.34,5607.14,5147.8042,5554.08,11692922,2020-04-13,"Disney+ Accounts Reportedly Hacked, Sold On The Dark Web"
915,5565.0,5849.48,5527.8552,5789.7,11580983,2020-04-14,Download Data Shows Netflix Saw Little-To-No Impact From Disney+ Launch
916,5782.0,6089.72,5771.5,5974.5,13561222,2020-04-15,"Fox Says Super Bowl Ads Are Nearly Sold Out, Trump May Advertise During Game"
917,6118.0,6293.28,6042.54,6148.38,16128666,2020-04-16,Traders Circulate Cord Cutters Article Detailing Survey Showing Netflix Users Are Cancelling Subscriptions Due To 'Price Increases & Lack of Content'
918,6034.0,6048.0,5805.73,5921.44,12616258,2020-04-17,8 Nickelodeon Shows We Want To Return On Netflix
919,6092.38,6222.86,6027.84,6124.86,12655818,2020-04-20,AT&T Shares Lower On Concerning TV Subscriber Trends
920,6226.78,6258.0,5958.4,6073.62,23177550,2020-04-21,Now You Can Outrun Imperial TIE Fighters With New Adidas Star Wars Running Shoes
921,6016.15,6062.0,5782.0,5899.88,21123773,2020-04-22,Liberty Media's Malone: 'I Don't See The Growth For HBO' In Streaming
922,5869.64,6137.782,5869.64,5973.8,13952330,2020-04-23,"Wells Fargo Downgrades Netflix to Underperform, Lowers Price Target to $265"
923,5950.0,5980.38,5822.32,5949.86,8670362,2020-04-24,A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street
924,5950.0,6006.0,5891.76,5899.32,6277480,2020-04-27,Wells Fargo Downgrades Netflix On Spending Concerns
925,5879.86,5894.0,5640.7414,5653.62,10101233,2020-04-28,"Benzinga's Top Upgrades, Downgrades For November 25, 2019"
926,5593.42,5822.04,5510.4,5766.46,9693137,2020-04-29,"UPDATE: Wells Fargo Downgrades Netflix To Underperform, Lowers Target To $265 As Firm Notes 'We think NFLX can achieve the street's sub growth expectations but those subs will be more expensive than investors realize'"
927,5744.34,5942.16,5712.0,5877.9,7953975,2020-04-30,"UPDATE: Wells Fargo On Netflix Notes 'Thus far, SAC including content costs has not demonstrated meaningful cash operating leverage with NFLX still losing around $2/sub/mo (cash) despite >158mm subs'"
928,5811.4,5991.58,5764.22,5813.78,8299858,2020-05-01,UPDATE: Wells Fargo On Netflix Notes 'Our 2019-25E cumulative FCF is an outflow of $9.3bn vs the street at an inflow of $8.8bn – implying a too big to ignore $18bn gap'
929,5848.92,5999.56,5808.18,5994.1,7799058,2020-05-04,"PreMarket Prep Recap: Merger Monday, Tesla Two-Step, Street Fades Netflix Downgrade"
930,5985.77,6034.0,5901.84,5945.52,6286293,2020-05-05,More Retail Results Pour In Ahead Of Holiday After Monday's Record-Setting Session
931,6010.2,6156.78,5969.39,6079.64,6660737,2020-05-06,Disney+ Reportedly Gaining 1 Million New Subscribers Daily
932,6116.46,6144.32,6029.24,6111.42,5650281,2020-05-07,"Netflix Form 4 Shows CEO Reed Hastings Sold ~54K Shares, Approximately $17M Total"
933,6077.96,6188.0,6070.9446,6097.7,5054308,2020-05-08,A Little Perspective On The Early Subscriber Numbers For Disney+
934,6108.62,6228.4586,6097.84,6167.28,5486037,2020-05-11,Netflix Ready For Its Closeup With 'Irishman' Debut
935,6188.0,6218.38,6039.04,6045.48,4598211,2020-05-12,BBC Reports Criminals Can Log in to Dormant Netflix Accounts and Reactivate them Without Knowing Users' Bank Details
936,6099.66,6258.0,5981.78,6135.78,7014563,2020-05-13,Bitcoin Vs FANG: A Pseudo-Analysis Of Traditional Equity Assets Compared To Emerging Crypto Assets
937,6228.6,6333.32,6059.48,6187.3,9007467,2020-05-14,"PreMarket Prep Recap: Muted Reaction To Trade Tensions, A Look At The Dividend Capture Strategy"
938,6169.8,6370.0,6125.14,6358.66,7243998,2020-05-15,"Roku Falls On Morgan Stanley Downgrade, Analyst Thinks Revenue Growth Will Slow In 2020"
