,date_time,title
885455,2020-03-11 13:01:00-04:00,Why Coronavirus Cocooning Could Help Netflix
885456,2020-03-11 12:44:00-04:00,"Despite Volatility, FANG Continues to Prove Its Popularity"
885457,2020-03-11 10:37:00-04:00,"As Market Gyrates, Investors Seek Direction From Large Stocks Including Apple, Microsoft"
885458,2020-03-10 11:05:00-04:00,Why This Netflix Analyst Says Coronavirus Outbreak Is Negative For Streaming Platform
885459,2020-03-10 09:45:00-04:00,Shares of several communication and media companies are trading higher as markets rebound following Monday's selloff. US President Trump on Monday suggested the US is considering a payroll tax cut to relieve the negative economic effects of the coronavirus.
885460,2020-03-10 09:42:00-04:00,"Airlines Continue Suffering As Delta, American Announce Schedule Cuts, But Crude Bounces"
885461,2020-03-10 05:57:00-04:00,Needham Says COVID-19 Is Negative For Netflix As It Does Not Benefit Economically From Additional Viewing Hours By Users
885462,2020-03-10 02:46:00-04:00,NBCUniversal Got Rid Off Its Entire Stake In Snap In 2019: Report
885463,2020-03-10 00:58:00-04:00,"FANG Stocks Lose Nearly $150B In A Day As Coronavirus Fears Rise Even More, Oil Crashes"
885464,2020-03-09 14:16:00-04:00,TD Ameritrade Index Shows Retail Investors Were Pessimistic In February
885465,2020-03-09 13:57:00-04:00,Investor Movement Index Summary: February 2020
885466,2020-03-09 10:35:00-04:00,Shares of several media and communication companies are trading lower as US equities crash amid coronavirus fears and OPEC failing to reach a production agreement.
885467,2020-03-09 08:09:00-04:00,38 Communication Services Stocks Moving In Monday's Pre-Market Session
885468,2020-03-06 09:16:00-05:00,Shares of several media and communication companies are trading lower as global markets continue to experience pressure amid the coronavirus spread.
885469,2020-03-05 13:24:00-05:00,The New AT&T TV Streaming Service: What You Should Know
885470,2020-03-04 14:58:00-05:00,"Report Says Roku Wants Original Programs, But Company Denies Plans"
885471,2020-03-04 10:22:00-05:00,10 Biggest Price Target Changes For Wednesday
885472,2020-03-04 04:52:00-05:00,"Imperial Capital Maintains Outperform on Netflix, Lowers Price Target to $438"
885473,2020-03-03 12:04:00-05:00,And The Winner Of The Streaming Wars Is...
885474,2020-03-02 12:55:00-05:00,Internet Analyst: Some Companies Will Benefit From People 'Cocooning'
885475,2020-03-02 09:45:00-05:00,"Airlines, Casino Stocks Come Under Additional Pressure On Painful Data From China"
885476,2020-02-28 16:30:00-05:00,A Fabulous Time For This FANG ETN
885477,2020-02-28 09:24:00-05:00,Shares of several communication companies are trading lower as the global coronavirus spread continues to cause equities across sectors to sell off amid worsened economic outlook.
885478,2020-02-27 09:20:00-05:00,Here's How Long It Took Netflix Stock To Reach A $100B Market Cap
885479,2020-02-26 09:57:00-05:00,"Netflix shares are trading higher. Movement appears market related, as equities start to rebound from recent selloffs."
885480,2020-02-26 07:39:00-05:00,Here's The List Of Top Overpaid Executives In 2019
885481,2020-02-25 12:07:00-05:00,Technology Lesson For The New Era – Can You Do It Twice?
885482,2020-02-25 11:08:00-05:00,Revolut Valued At $5.5B After Latest Funding Round
885483,2020-02-25 09:53:00-05:00,3 Reasons Why Top Hedge Funds Have Changed Their Minds On Uber
885484,2020-02-24 09:03:00-05:00,Shares of several communication and media companies are trading lower amid continued spread of coronavirus including notable upticks in Iran and Italy. NOTE: The virus has raised fear of a global economic slowdown.
885485,2020-02-24 07:30:00-05:00,20 Communication Services Stocks Moving In Monday's Pre-Market Session
885486,2020-02-23 20:10:00-05:00,Netflix Nears Deal In $25M Range For Eddie Redmayne-Jessica Chastain Thriller 'The Good Nurse'
885487,2020-02-20 07:35:00-05:00,Sling TV Starts Losing Subscribers As Streaming Wars Intensify
885488,2020-02-20 05:32:00-05:00,"Netflix Russian Rival Ivi.ru Hires Goldman to Study Possible IPO, Private Placement"
885489,2020-02-19 10:32:00-05:00,Stocks That Hit 52-Week Highs On Wednesday
885490,2020-02-18 11:03:00-05:00,Stocks That Hit 52-Week Highs On Tuesday
885491,2020-02-14 14:05:00-05:00,"Tiger Global Cuts Stakes In Facebook, Netflix, Alibaba, Microsoft, Amazon, Salesforce.com"
885492,2020-02-13 15:33:00-05:00,"Streaming Is Now 20% Of TV Viewing, Netflix Clings To Top Spot"
885493,2020-02-13 02:25:00-05:00,Needham Analysts Prefer Roku Over Netflix
885494,2020-02-12 16:39:00-05:00,UPDATE: Needham's Martin Prefers Roku Over Netflix As Believes Roku 'is the winning aggregator in the US of SVOD plus AVOD streaming services'
885495,2020-02-12 16:38:00-05:00,Needham Analyst Laura Martin Highlights Nielsen Streaming Wars Total Audience Report Published In Feb. As Indicating 'several risks to NFLX's US subscriber base'
885496,2020-02-12 11:05:00-05:00,"How Disney+ Subscribers Compare To Netflix, Amazon Prime And More"
885497,2020-02-11 10:10:00-05:00,"Under Armour Gets Torn Up As Earnings Disappoint, But Coronavirus Fears Retreat Slightly"
885498,2020-02-11 09:03:00-05:00,Disney Is Now Officially Netflix's Biggest Problem And Yet Another Friend To Roku
885499,2020-02-10 15:22:00-05:00,TD Ameritrade Clients Remained Bullish Through January: 'Where else are they going to put their money?'
885500,2020-02-10 13:40:00-05:00,Investor Movement Index Summary: January 2020
885501,2020-02-10 09:32:00-05:00,Tech Companies Who Have Superpowers To Change Their Industry- And The World
885502,2020-02-10 09:22:00-05:00,Liberty Global Announces Multi-Year Deal With Netflix
885503,2020-02-09 09:54:00-05:00,Want To Get Hired? 4 Skills To Emphasize In Your Next Interview
885504,2020-02-09 09:45:00-05:00,"Benzinga's Bulls And Bears Of The Week: Apple, Comcast, GE, Netflix And More"
885505,2020-02-07 14:38:00-05:00,"'The Oscar Goes To...' 38 Jaw-Dropping Prop Bets, Betting Lines For The 2020 Academy Awards"
885506,2020-02-07 01:59:00-05:00,ViacomCBS Plans New Streaming Platform
885507,2020-02-06 09:08:00-05:00,Facebook At Key Inflection Point
885508,2020-02-05 12:41:00-05:00,"Disney Had The Content, But The Media Giant Is Now Proving It Can Build A Streaming Service"
885509,2020-02-05 10:33:00-05:00,Why BofA Says Disney+ Numbers Are A Positive For Netflix
885510,2020-02-04 09:44:00-05:00,Tuesday's Market Minute: REVIEWING THE FAANG 4Q
885511,2020-02-04 09:25:00-05:00,Here's How Much Investing $100 In Disney Stock Back In 2010 Would Be Worth Today
885512,2020-02-03 10:46:00-05:00,Netflix shares are trading higher in sympathy with the overall market on a rebound after increased fear of the Wuhan coronavirus' impact on the economy dropped the Dow roughly 600 points on Friday.
885513,2020-01-31 12:45:00-05:00,"Adam Sandler Expands Netflix Deal, Will Make More Movies"
885514,2020-01-31 11:25:00-05:00,Netflix Said On Friday It Had Extended Contract With Adam Sandler And Happy Madison Productions For Four More Films
885515,2020-01-30 14:36:00-05:00,"Cramer Compares Tesla Investors To Amazon, Netflix: If You Love The Product, You Love The Stock"
885516,2020-01-29 13:58:00-05:00,Apple Hires Top Netflix Engineer In Bid To Boost Subscription Services
885517,2020-01-29 12:48:00-05:00,PreMarket Prep Recap: Apple Q1 Beat Aids Rebound From Monday's Low
885518,2020-01-29 10:46:00-05:00,"The Three ""Cs"" Of Amazon Earnings: Consumers, Cloud, And Competitors"
885519,2020-01-29 05:23:00-05:00,Netflix to Lay Off 15 People from Marketing Department
885520,2020-01-28 14:27:00-05:00,"﻿Shares of several communication companies are trading higher, rebounding as fears of the coronavirus's impact on the economy settle. NOTE:  Although the market rebounded, there are still concerns over the spread of the virus."
885521,2020-01-28 08:33:00-05:00,10 Communication Services Stocks Moving In Tuesday's Pre-Market Session
885522,2020-01-27 11:37:00-05:00,Apple Shares Have Had Quite A Run; What's Next? Earnings Ahead
885523,2020-01-27 08:56:00-05:00,10 Biggest Price Target Changes For Monday
885524,2020-01-27 07:55:00-05:00,Shares of several technology and software stocks are trading lower as global equities continue to dip amid the spread of the Wuhan coronavirus. Analysts speculate uncertainty and volatility driven by virus concerns has caused rotation out of growth and risk names as well as more mature tech names.
885525,2020-01-27 06:41:00-05:00,"Citigroup Maintains Neutral on Netflix, Raises Price Target to $350"
885526,2020-01-26 09:12:00-05:00,"Benzinga's Bulls And Bears Of The Week: Apple, Boeing, Netflix, GE And More"
885527,2020-01-24 14:25:00-05:00,Earnings Showdown: Telecom Giants AT&T And Verizon Battle It Out Amid 5G Rollout
885528,2020-01-24 12:06:00-05:00,Chelsea Handler: From Canna-Loving Comedian To Activist
885529,2020-01-24 10:03:00-05:00,"Intel, American Express Report Strong Quarters, Helping Set Positive Early Tone"
885530,2020-01-23 17:10:00-05:00,iFlip Mobile App Leverages Wall Street Know-How To Scale Returns For Self-Directed Traders And Long-Term Investors
885531,2020-01-23 12:47:00-05:00,28 Communication Services Stocks Moving In Thursday's Session
885532,2020-01-23 10:27:00-05:00,Netflix shares are trading higher after Guggenheim maintained its Buy rating on the stock and raised the price target from $400 to $420 per share.
885533,2020-01-23 09:25:00-05:00,"Guggenheim Maintains Buy on Netflix, Raises Price Target to $420"
885534,2020-01-23 00:07:00-05:00,Hallmark Parent Crown Media's CEO Departs Month After Same-Sex Ad Controversy
885535,2020-01-22 15:05:00-05:00,4 Reasons To Buy Netflix Stock In 2020
885536,2020-01-22 14:08:00-05:00,"Mark Cuban Says 'Data Is The New Oil,' Still Loves Netflix And Amazon"
885537,2020-01-22 11:45:00-05:00,"PreMarket Prep Recap: Netflix Beat Not Good Enough, ACP Theory On Tesla"
885538,2020-01-22 11:05:00-05:00,"For Netflix, Getting (And Keeping) Subscribers In The Face Of Competition Is Expensive"
885539,2020-01-22 11:01:00-05:00,"Oppenheimer Maintains Outperform on Netflix, Raises Price Target to $400"
885540,2020-01-22 10:22:00-05:00,"Baird Maintains Neutral on Netflix, Raises Price Target to $350"
885541,2020-01-22 10:06:00-05:00,"Rosenblatt Maintains Neutral on Netflix, Raises Price Target to $275"
885542,2020-01-22 09:53:00-05:00,"IBM, Netflix Earnings Greeted With Enthusiasm, And Texas Instruments Up Later Today"
885543,2020-01-22 09:48:00-05:00,Netflix shares are trading lower after the company reported Q4 earnings results.
885544,2020-01-22 09:09:00-05:00,"Benzinga Pro's Top 5 Stocks To Watch For Wed., Jan. 22, 2020: NFLX, TSLA, NNVC, SKT, SPCE"
885545,2020-01-22 08:50:00-05:00,"UBS Maintains Buy on Netflix, Lowers Price Target to $400"
885546,2020-01-22 08:22:00-05:00,10 Biggest Price Target Changes For Wednesday
885547,2020-01-22 07:57:00-05:00,9 Communication Services Stocks Moving In Wednesday's Pre-Market Session
885548,2020-01-22 07:41:00-05:00,"Wedbush Maintains Underperform on Netflix, Lowers Price Target to $173"
885549,2020-01-22 07:27:00-05:00,26 Stocks Moving in Wednesday's Pre-Market Session
885550,2020-01-22 06:54:00-05:00,A Peek Into The Markets: US Stock Futures Climb Ahead Of Earnings
885551,2020-01-22 04:17:00-05:00,"8 Stocks To Watch For January 22, 2020"
885552,2020-01-22 04:08:00-05:00,Grayscale Bitcoin Trust Becomes First Bitcoin Investment Vehicle To Become SEC Reporting Company
885553,2020-01-21 16:27:00-05:00,Netflix Beats Expectations Across The Board In Q4
885554,2020-01-21 16:08:00-05:00,Netflix shares are trading lower after the company reported Q4 earnings results.
885555,2020-01-21 16:05:00-05:00,Netflix Q4 Adj. EBITDA $586.396M vs 327.7M In Same Qtr. Last Year
885556,2020-01-21 16:04:00-05:00,"Netflix Sees Q1 EPS $1.66 May Not Compare To $1.19 Est., Sales $5.731B vs $5.76B Estimate"
885557,2020-01-21 16:03:00-05:00,"Netflix Shares Initially Spike To After-Hours High $352.66, Now Selling Off, Down ~1.8% From Close"
885558,2020-01-21 16:03:00-05:00,"Netflix Highlights Google Search Trend Data Showing Interest For The Witcher Exceeded Interest For Disney's The Mandalorian, Amazon's Jack Ryan And Apple's The Morning Show."
885559,2020-01-21 16:02:00-05:00,"Netflix Q4 US Streaming Paid Memberships 61.04M, Paid Net Adds 420K"
885560,2020-01-21 16:02:00-05:00,"Netflix Q4 Int'l. Paid Memberships 106.06M, Paid Net Adds 8.33M"
885561,2020-01-21 16:01:00-05:00,"Netflix Sees Q1 Global Streaming Paid Memberships 174.09M, Up 16.9%; Sees Global Streaming Paid Net Adds 7M"
885562,2020-01-21 16:01:00-05:00,"Netflix Q4 EPS $1.30 Does Not Compare To $0.53 Estimate, Sales $5.47B Beat $5.45B Estimate"
885563,2020-01-21 16:01:00-05:00,Netflix Q4 Global Streaming Paid Net Adds 8.76M
885564,2020-01-21 16:00:00-05:00,"Netflix Q4 Global Streaming Paid Subscribers 167.09M, Up 20% Year Over Year"
885565,2020-01-21 10:14:00-05:00,Hearing David Einhorn's Greenlight Capital Takes New Stake In Dexcom And Short Position In Netflix; Unconfirmed
885566,2020-01-21 09:58:00-05:00,"Coronavirus Outbreak, IMF Forecast, Impeachment Trial Weigh On Investor Sentiment"
885567,2020-01-21 09:33:00-05:00,"Tuesday's Market Minute: Earnings, Ecodata & Central Bank Policies"
885568,2020-01-21 07:37:00-05:00,Netflix Q4 Earnings Preview
885569,2020-01-21 06:20:00-05:00,A Peek Into The Markets: US Stock Futures Fall Ahead Of Earnings
885570,2020-01-21 04:27:00-05:00,"7 Stocks To Watch For January 21, 2020"
885571,2020-01-21 03:42:00-05:00,"Earnings Scheduled For January 21, 2020"
885572,2020-01-21 00:21:00-05:00,Netflix Acquires Rights To Stream Ghibli Anime Internationally
885573,2020-01-20 14:30:00-05:00,Here's How Much Investing $100 In Netflix Stock Back In 2010 Would Be Worth Today
885574,2020-01-17 12:48:00-05:00,"UPDATE: UBS On Netflix Notes 'For Q4, we expect results to be ~inline to better for domestic net adds (UBSe +596k for US vs. guide of ~600k) and we expect results to be ~inline for int'l net adds (UBSe +7.0m for int'l – in line with guide)'"
885575,2020-01-17 12:47:00-05:00,"UPDATE: UBS Maintains Buy On Netflix, Raises Target To $405 Notes 'UBS Evidence Lab data points to overall solid sub growth trends in the US and internationally'"
885576,2020-01-17 12:41:00-05:00,"Netflix Earnings Ahead: Eyes On Membership Amid Streaming Wars, Original Content"
885577,2020-01-17 09:43:00-05:00,"Record Run: Stocks Keep Rolling To New Highs as Housing Data, Earnings Look Solid"
885578,2020-01-17 08:43:00-05:00,"Benzinga Pro's Top 5 Stocks To Watch For Fri., Jan. 17, 2020: TSLA, NFLX, IBM, TWTR, PLAY"
885579,2020-01-17 08:04:00-05:00,"UBS Maintains Buy on Netflix, Raises Price Target to $405"
885580,2020-01-16 17:04:00-05:00,NBC's Peacock Streaming Service To Launch In July With Both Free And Paid Subscriptions
885581,2020-01-16 16:01:00-05:00,"NBCUniversal Issues Press Release Highlighting Unveiling Of 'Peacock,' Free Premium Ad-Supported Streaming Service, Debuts Nationally Jul. 15"
885582,2020-01-16 10:34:00-05:00,Why Growth In Latin America Matters For Netflix
885583,2020-01-16 09:44:00-05:00,Ben & Jerry's Will Help You Netflix And Chill With 'Netflix & Chilll'd'
885584,2020-01-15 15:12:00-05:00,Netflix Option Alert: Mar 20 $360 Calls at the Ask: 1250 @ $12.401 vs 1033 OI; Earnings 1/21 After Close Ref=$338.94
885585,2020-01-15 15:00:00-05:00,"Nomura: Netflix, Amazon 'Best Positioned' In The Streaming Wars"
885586,2020-01-15 09:34:00-05:00,What Comes First: Consumer Confidence Or Spending? Communications Sector Might Hold Clues
885587,2020-01-14 14:30:00-05:00,Bears Fawning For FANG With A Newly Upsized ETN
885588,2020-01-14 11:20:00-05:00,Taxwatch Out With Negative Report On Netflix Alleging Tax Fraud (Link)
885589,2020-01-14 08:15:00-05:00,10 Communication Services Stocks Moving In Tuesday's Pre-Market Session
885590,2020-01-13 15:56:00-05:00,Netflix And The 2020 Oscars: What You Need To Know
885591,2020-01-13 14:25:00-05:00,Netflix shares are trading higher in sympathy with the overall market as the phase one trade deal is set to be signed on Wednesday.
